category,uid,image_class,category_group,old_diag,new_diag,diag_ratio,fallback_changed,rerender_recommended,scan_error,best_fg_ratio,best_bbox_area_ratio,best_max_dim,view_classes,asset_dir,usd_path
basket,040600389fdab577a5376c28e6c5eb15,tiny,object,636.184620,62.323327,10.207809,true,true,,0.003208,0.003571,40,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/040600389fdab577a5376c28e6c5eb15,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/040600389fdab577a5376c28e6c5eb15/usd/040600389fdab577a5376c28e6c5eb15.usd
basket,2937c874679ed3290a30181d9919f3e8,tiny,object,747.901136,74.327264,10.062272,true,true,,0.002640,0.002937,39,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/2937c874679ed3290a30181d9919f3e8,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/2937c874679ed3290a30181d9919f3e8/usd/2937c874679ed3290a30181d9919f3e8.usd
basket,3dc92f250b989f721c5fc628235750ff,tiny,object,1018.749410,76.759975,13.271883,true,true,,0.002224,0.002457,30,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/3dc92f250b989f721c5fc628235750ff,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/3dc92f250b989f721c5fc628235750ff/usd/3dc92f250b989f721c5fc628235750ff.usd
basket,6ae01f7e1ba19fc58a6f9d0b1102c3d1,blank,object,4239.049048,42.769519,99.113788,true,true,,0.000057,0.000076,5,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/6ae01f7e1ba19fc58a6f9d0b1102c3d1,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/6ae01f7e1ba19fc58a6f9d0b1102c3d1/usd/6ae01f7e1ba19fc58a6f9d0b1102c3d1.usd
basket,8438bcb5ea63d993807c417e709a2b11,tiny,object,618.398395,59.621006,10.372156,true,true,,0.002399,0.003090,32,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/8438bcb5ea63d993807c417e709a2b11,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/8438bcb5ea63d993807c417e709a2b11/usd/8438bcb5ea63d993807c417e709a2b11.usd
basket,8ae61cea6988dfe0ab73982f076c468c,tiny,object,505.561195,61.416267,8.231715,true,true,,0.005184,0.005707,54,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/8ae61cea6988dfe0ab73982f076c468c,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/8ae61cea6988dfe0ab73982f076c468c/usd/8ae61cea6988dfe0ab73982f076c468c.usd
basket,a953b91fd9d889217708cbe68a38b691,tiny,object,640.106395,63.697499,10.049161,true,true,,0.002720,0.003147,43,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/a953b91fd9d889217708cbe68a38b691,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/basket/a953b91fd9d889217708cbe68a38b691/usd/a953b91fd9d889217708cbe68a38b691.usd
cabinet,0103f6d34c5852236100733a4a9a8a2f,suspicious,object,1178772626593393082468659900175517483008.000000,121.280836,9719364255951204899451301456433381376.000000,true,true,,0.025208,0.034676,122,ok;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0103f6d34c5852236100733a4a9a8a2f,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0103f6d34c5852236100733a4a9a8a2f/usd/0103f6d34c5852236100733a4a9a8a2f.usd
cabinet,017e70823d03e5a8cda2c082e6440449,suspicious,object,1178772626593393082468659900175517483008.000000,247.192735,4768637819199796469880959410112561152.000000,true,true,,0.019470,0.026196,109,blank;blank;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/017e70823d03e5a8cda2c082e6440449,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/017e70823d03e5a8cda2c082e6440449/usd/017e70823d03e5a8cda2c082e6440449.usd
cabinet,01832f2d9a433adec46c23492a04a66c,suspicious,object,1178772626593393082468659900175517483008.000000,260.530330,4524512078312764904015408219222441984.000000,true,true,,0.044861,0.046585,172,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/01832f2d9a433adec46c23492a04a66c,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/01832f2d9a433adec46c23492a04a66c/usd/01832f2d9a433adec46c23492a04a66c.usd
cabinet,01ba00f2f4072e5e3f71cadea43edf49,suspicious,object,1178772626593393082468659900175517483008.000000,260.469862,4525562448586086622259441293972209664.000000,true,true,,0.028008,0.034939,134,ok;ok;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/01ba00f2f4072e5e3f71cadea43edf49,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/01ba00f2f4072e5e3f71cadea43edf49/usd/01ba00f2f4072e5e3f71cadea43edf49.usd
cabinet,01fd983213e1647c02edfce9a6ea098d,suspicious,object,1178772626593393082468659900175517483008.000000,312.586377,3771030071610963881612141592596971520.000000,true,true,,0.067795,0.075226,170,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/01fd983213e1647c02edfce9a6ea098d,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/01fd983213e1647c02edfce9a6ea098d/usd/01fd983213e1647c02edfce9a6ea098d.usd
cabinet,030552c05f71248d0ec542c121a3586f,suspicious,object,1178772626593393082468659900175517483008.000000,363.698251,3241073122626176908288475845231640576.000000,true,true,,0.071621,0.076729,191,ok;blank;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/030552c05f71248d0ec542c121a3586f,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/030552c05f71248d0ec542c121a3586f/usd/030552c05f71248d0ec542c121a3586f.usd
cabinet,03084f37e155430e2768d4a8f71c41d6,suspicious,object,1178772626593393082468659900175517483008.000000,201.122022,5860982363046311583206768603073347584.000000,true,true,,0.040417,0.056236,162,ok;ok;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/03084f37e155430e2768d4a8f71c41d6,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/03084f37e155430e2768d4a8f71c41d6/usd/03084f37e155430e2768d4a8f71c41d6.usd
cabinet,030f6923af651a0593b1556295d36e0b,suspicious,object,1178772626593393082468659900175517483008.000000,160.664969,7336836588759701419016388410666385408.000000,true,true,,0.073055,0.076424,199,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/030f6923af651a0593b1556295d36e0b,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/030f6923af651a0593b1556295d36e0b/usd/030f6923af651a0593b1556295d36e0b.usd
cabinet,0351e38501c4134575e6dda441b434d9,suspicious,object,1178772626593393082468659900175517483008.000000,190.065781,6201919256004915273176016880228368384.000000,true,true,,0.021984,0.030762,96,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0351e38501c4134575e6dda441b434d9,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0351e38501c4134575e6dda441b434d9/usd/0351e38501c4134575e6dda441b434d9.usd
cabinet,039c6bdd9fc8b57652b7a96f885dc484,suspicious,object,1178772626593393082468659900175517483008.000000,372.406027,3165288796806767524384003040538001408.000000,true,true,,0.029137,0.032967,149,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/039c6bdd9fc8b57652b7a96f885dc484,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/039c6bdd9fc8b57652b7a96f885dc484/usd/039c6bdd9fc8b57652b7a96f885dc484.usd
cabinet,03d89ac3714f5dbdef54fa3d7f8b2702,suspicious,object,1178772626593393082468659900175517483008.000000,210.229322,5607080008514814775736781332444872704.000000,true,true,,0.006550,0.006592,192,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/03d89ac3714f5dbdef54fa3d7f8b2702,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/03d89ac3714f5dbdef54fa3d7f8b2702/usd/03d89ac3714f5dbdef54fa3d7f8b2702.usd
cabinet,042a2ad4549c90e90a91f9bc50f7b9b6,suspicious,object,1178772626593393082468659900175517483008.000000,214.114742,5505331459428152967919815687801929728.000000,true,true,,0.019707,0.020584,142,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/042a2ad4549c90e90a91f9bc50f7b9b6,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/042a2ad4549c90e90a91f9bc50f7b9b6/usd/042a2ad4549c90e90a91f9bc50f7b9b6.usd
cabinet,04341ec1ca6bf336f49cad66cae7a722,suspicious,object,1178772626593393082468659900175517483008.000000,659.076516,1788521664243157928013778297403998208.000000,true,true,,0.037762,0.063740,234,blank;blank;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/04341ec1ca6bf336f49cad66cae7a722,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/04341ec1ca6bf336f49cad66cae7a722/usd/04341ec1ca6bf336f49cad66cae7a722.usd
cabinet,0474a4456e49f2db47f397f00a03b5ca,tiny,object,1178772626593393082468659900175517483008.000000,49.310303,23905199593378144755811975065877086208.000000,true,true,,0.006878,0.008327,69,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0474a4456e49f2db47f397f00a03b5ca,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0474a4456e49f2db47f397f00a03b5ca/usd/0474a4456e49f2db47f397f00a03b5ca.usd
cabinet,0488118f0fd22625619c210a71c8d81e,suspicious,object,1178772626593393082468659900175517483008.000000,79.596421,14809367182663031529116544695604871168.000000,true,true,,0.007980,0.011902,104,tiny;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0488118f0fd22625619c210a71c8d81e,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0488118f0fd22625619c210a71c8d81e/usd/0488118f0fd22625619c210a71c8d81e.usd
cabinet,0493d2c7a758de44c6b45d4c14801a74,suspicious,object,1178772626593393082468659900175517483008.000000,127.066556,9276812585385663179006358501978013696.000000,true,true,,0.032681,0.038528,101,tiny;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0493d2c7a758de44c6b45d4c14801a74,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0493d2c7a758de44c6b45d4c14801a74/usd/0493d2c7a758de44c6b45d4c14801a74.usd
cabinet,051784651ce9ea0494f32068cb8a1210,suspicious,object,1178772626593393082468659900175517483008.000000,357.410118,3298095285115683051128642849027915776.000000,true,true,,0.043640,0.074574,175,tiny;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/051784651ce9ea0494f32068cb8a1210,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/051784651ce9ea0494f32068cb8a1210/usd/051784651ce9ea0494f32068cb8a1210.usd
cabinet,0592e41b66a549d83a509305325d6d91,suspicious,object,1178772626593393082468659900175517483008.000000,133.822837,8808456425076273384244827736837718016.000000,true,true,,0.037376,0.043659,109,tiny;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0592e41b66a549d83a509305325d6d91,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0592e41b66a549d83a509305325d6d91/usd/0592e41b66a549d83a509305325d6d91.usd
cabinet,05b603614a4ff2f04bfa544a2d85a0bd,tiny,object,1178772626593393082468659900175517483008.000000,94.370038,12490962689454163525922493642454335488.000000,true,true,,0.003071,0.008076,73,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/05b603614a4ff2f04bfa544a2d85a0bd,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/05b603614a4ff2f04bfa544a2d85a0bd/usd/05b603614a4ff2f04bfa544a2d85a0bd.usd
cabinet,0643684aed91df5d35c78c3e8ab9268c,suspicious,object,1178772626593393082468659900175517483008.000000,267.180279,4411899819833587157833245220552048640.000000,true,true,,0.043255,0.067348,175,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0643684aed91df5d35c78c3e8ab9268c,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0643684aed91df5d35c78c3e8ab9268c/usd/0643684aed91df5d35c78c3e8ab9268c.usd
cabinet,06ba887f18c9cd0fdc34bd23e2c31de2,tiny,object,1178772626593393082468659900175517483008.000000,187.388478,6290528836023835781301761439109742592.000000,true,true,,0.001087,0.001831,24,blank;blank;blank;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/06ba887f18c9cd0fdc34bd23e2c31de2,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/06ba887f18c9cd0fdc34bd23e2c31de2/usd/06ba887f18c9cd0fdc34bd23e2c31de2.usd
cabinet,075d44942a37753c8caec2586734e2fe,suspicious,object,1178772626593393082468659900175517483008.000000,189.808497,6210325896238913382978077364504756224.000000,true,true,,0.036594,0.045273,138,ok;ok;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/075d44942a37753c8caec2586734e2fe,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/075d44942a37753c8caec2586734e2fe/usd/075d44942a37753c8caec2586734e2fe.usd
cabinet,077086869ae8fb2c4e6974fe7f94d684,suspicious,object,1178772626593393082468659900175517483008.000000,210.254635,5606404961366517325529923140150362112.000000,true,true,,0.003120,0.003136,137,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/077086869ae8fb2c4e6974fe7f94d684,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/077086869ae8fb2c4e6974fe7f94d684/usd/077086869ae8fb2c4e6974fe7f94d684.usd
cabinet,081bebfaa51513fd3fa62d629c6aa1df,suspicious,object,1178772626593393082468659900175517483008.000000,303.460238,3884438482515450460755549363808239616.000000,true,true,,0.079742,0.085526,190,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/081bebfaa51513fd3fa62d629c6aa1df,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/081bebfaa51513fd3fa62d629c6aa1df/usd/081bebfaa51513fd3fa62d629c6aa1df.usd
cabinet,08376cadeb427ee8d2e0773ed890c542,suspicious,object,1178772626593393082468659900175517483008.000000,476.296323,2474872403007075542675988256053526528.000000,true,true,,0.015987,0.024643,170,blank;blank;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/08376cadeb427ee8d2e0773ed890c542,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/08376cadeb427ee8d2e0773ed890c542/usd/08376cadeb427ee8d2e0773ed890c542.usd
cabinet,09154833ce4e54b0b9a73e2eb5721649,tiny,object,1178772626593393082468659900175517483008.000000,44.107621,26724919924053636371407159274164453376.000000,true,true,,0.002079,0.002403,37,tiny;blank;blank;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/09154833ce4e54b0b9a73e2eb5721649,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/09154833ce4e54b0b9a73e2eb5721649/usd/09154833ce4e54b0b9a73e2eb5721649.usd
cabinet,0945b6d77dba9b992541a10795e91c5b,suspicious,object,1178772626593393082468659900175517483008.000000,343.195634,3434695865112260712221607145167126528.000000,true,true,,0.054462,0.060654,159,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0945b6d77dba9b992541a10795e91c5b,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0945b6d77dba9b992541a10795e91c5b/usd/0945b6d77dba9b992541a10795e91c5b.usd
cabinet,095fa0e7cdf34defcd98b99ed9639a52,suspicious,object,1178772626593393082468659900175517483008.000000,139.528763,8448241073445507227113656368358227968.000000,true,true,,0.034927,0.040352,123,ok;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/095fa0e7cdf34defcd98b99ed9639a52,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/095fa0e7cdf34defcd98b99ed9639a52/usd/095fa0e7cdf34defcd98b99ed9639a52.usd
cabinet,0968a1c333825e9d2f912db1d353b0e8,blank,object,1178772626593393082468659900175517483008.000000,62.052237,18996456596593245205123840454927843328.000000,true,true,,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0968a1c333825e9d2f912db1d353b0e8,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0968a1c333825e9d2f912db1d353b0e8/usd/0968a1c333825e9d2f912db1d353b0e8.usd
cabinet,0a1853ab45a22f77e53edd7d8a0589fb,suspicious,object,1178772626593393082468659900175517483008.000000,260.535398,4524424069751490935775035729154932736.000000,true,true,,0.022812,0.023956,157,blank;blank;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0a1853ab45a22f77e53edd7d8a0589fb,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0a1853ab45a22f77e53edd7d8a0589fb/usd/0a1853ab45a22f77e53edd7d8a0589fb.usd
cabinet,0ac1552e77a5063fc5cbe6d3d95398a2,suspicious,object,1178772626593393082468659900175517483008.000000,39.824968,29598834112890126396777586295887101952.000000,true,true,,0.008369,0.013294,85,blank;ok;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ac1552e77a5063fc5cbe6d3d95398a2,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ac1552e77a5063fc5cbe6d3d95398a2/usd/0ac1552e77a5063fc5cbe6d3d95398a2.usd
cabinet,0b558ffc6d640331607c4eeca7e99fb6,tiny,object,1178772626593393082468659900175517483008.000000,103.133330,11429599220255751212088244779423367168.000000,true,true,,0.012486,0.013245,62,blank;blank;tiny;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0b558ffc6d640331607c4eeca7e99fb6,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0b558ffc6d640331607c4eeca7e99fb6/usd/0b558ffc6d640331607c4eeca7e99fb6.usd
cabinet,0bddb3eab9f10dc1718a6ffd43d4949d,suspicious,object,1178772626593393082468659900175517483008.000000,248.882846,4736255018073519804879396267456724992.000000,true,true,,0.030693,0.040527,130,ok;ok;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0bddb3eab9f10dc1718a6ffd43d4949d,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0bddb3eab9f10dc1718a6ffd43d4949d/usd/0bddb3eab9f10dc1718a6ffd43d4949d.usd
cabinet,0bf8fcbd2bbc7755e5793bcd46d60521,suspicious,object,1178772626593393082468659900175517483008.000000,379.025031,3110012612940179100285402273986641920.000000,true,true,,0.004837,0.012539,173,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0bf8fcbd2bbc7755e5793bcd46d60521,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0bf8fcbd2bbc7755e5793bcd46d60521/usd/0bf8fcbd2bbc7755e5793bcd46d60521.usd
cabinet,0ce144f7d988cb8b375fd331caead792,suspicious,object,1178772626593393082468659900175517483008.000000,246.915455,4773992892198291300709242582020915200.000000,true,true,,0.061371,0.119125,289,ok;ok;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ce144f7d988cb8b375fd331caead792,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ce144f7d988cb8b375fd331caead792/usd/0ce144f7d988cb8b375fd331caead792.usd
cabinet,0dd113faaefaf20150c364db6c094d46,tiny,object,1178772626593393082468659900175517483008.000000,103.133325,11429599744946045067412245968167370752.000000,true,true,,0.015022,0.019455,75,tiny;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0dd113faaefaf20150c364db6c094d46,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0dd113faaefaf20150c364db6c094d46/usd/0dd113faaefaf20150c364db6c094d46.usd
cabinet,0eded1eb6381909c5b6c33c970edc544,suspicious,object,1178772626593393082468659900175517483008.000000,210.254634,5606404964849782066959402146224668672.000000,true,true,,0.003124,0.003136,137,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0eded1eb6381909c5b6c33c970edc544,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0eded1eb6381909c5b6c33c970edc544/usd/0eded1eb6381909c5b6c33c970edc544.usd
cabinet,10b0842e6d25cc47fa85fa1928e1544f,suspicious,object,1178772626593393082468659900175517483008.000000,255.644761,4610979011356971423657034795735580672.000000,true,true,,0.037689,0.059128,155,ok;blank;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/10b0842e6d25cc47fa85fa1928e1544f,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/10b0842e6d25cc47fa85fa1928e1544f/usd/10b0842e6d25cc47fa85fa1928e1544f.usd
cabinet,11413ddf3ff0d34acc6a3d6c5e9651e8,suspicious,object,1178772626593393082468659900175517483008.000000,188.354210,6258275985585672023313189286898040832.000000,true,true,,0.024918,0.031147,115,ok;tiny;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/11413ddf3ff0d34acc6a3d6c5e9651e8,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/11413ddf3ff0d34acc6a3d6c5e9651e8/usd/11413ddf3ff0d34acc6a3d6c5e9651e8.usd
cabinet,117a44467a223320cb538da11ca5f956,suspicious,object,1178772626593393082468659900175517483008.000000,192.093731,6136445061656301711893940415145967616.000000,true,true,,0.017979,0.018913,134,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/117a44467a223320cb538da11ca5f956,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/117a44467a223320cb538da11ca5f956/usd/117a44467a223320cb538da11ca5f956.usd
cabinet,11b5e6aba98c3d732b8731c0e9fa46fb,suspicious,object,1178772626593393082468659900175517483008.000000,301.059739,3915411048722406004259047980318851072.000000,true,true,,0.075958,0.080467,199,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/11b5e6aba98c3d732b8731c0e9fa46fb,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/11b5e6aba98c3d732b8731c0e9fa46fb/usd/11b5e6aba98c3d732b8731c0e9fa46fb.usd
