category,uid,view,class,fg_ratio,bbox_width,bbox_height,bbox_area_ratio,path
bottle,25d433d582537df637e73037ed9e8229,front,ok,0.199745,460,117,0.205307,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/25d433d582537df637e73037ed9e8229/front.png
bottle,25d433d582537df637e73037ed9e8229,left,ok,0.156178,172,368,0.241455,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/25d433d582537df637e73037ed9e8229/left.png
bottle,25d433d582537df637e73037ed9e8229,back,ok,0.151176,487,116,0.215500,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/25d433d582537df637e73037ed9e8229/back.png
bottle,25d433d582537df637e73037ed9e8229,right,ok,0.118042,114,370,0.160904,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/25d433d582537df637e73037ed9e8229/right.png
bottle,2681d2ec5e8974786ee6060eb257c89f,front,ok,0.183262,446,135,0.229683,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2681d2ec5e8974786ee6060eb257c89f/front.png
bottle,2681d2ec5e8974786ee6060eb257c89f,left,ok,0.150867,162,332,0.205170,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2681d2ec5e8974786ee6060eb257c89f/left.png
bottle,2681d2ec5e8974786ee6060eb257c89f,back,ok,0.183800,449,135,0.231228,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2681d2ec5e8974786ee6060eb257c89f/back.png
bottle,2681d2ec5e8974786ee6060eb257c89f,right,ok,0.117069,134,336,0.171753,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2681d2ec5e8974786ee6060eb257c89f/right.png
bottle,2696c36f847643da4f16023f98ac610e,front,ok,0.185188,468,121,0.216019,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2696c36f847643da4f16023f98ac610e/front.png
bottle,2696c36f847643da4f16023f98ac610e,left,ok,0.177795,188,351,0.251724,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2696c36f847643da4f16023f98ac610e/left.png
bottle,2696c36f847643da4f16023f98ac610e,back,ok,0.185287,468,121,0.216019,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2696c36f847643da4f16023f98ac610e/back.png
bottle,2696c36f847643da4f16023f98ac610e,right,ok,0.134014,126,349,0.167747,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2696c36f847643da4f16023f98ac610e/right.png
bottle,26c13afa9125afd66e7d324b8891efa2,front,ok,0.177517,470,115,0.206184,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/26c13afa9125afd66e7d324b8891efa2/front.png
bottle,26c13afa9125afd66e7d324b8891efa2,left,ok,0.178104,190,348,0.252228,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/26c13afa9125afd66e7d324b8891efa2/left.png
bottle,26c13afa9125afd66e7d324b8891efa2,back,ok,0.177605,470,115,0.206184,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/26c13afa9125afd66e7d324b8891efa2/back.png
bottle,26c13afa9125afd66e7d324b8891efa2,right,ok,0.134476,128,347,0.169434,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/26c13afa9125afd66e7d324b8891efa2/right.png
bottle,27ec89ea796499a4251d07c2ba663d28,front,ok,0.184410,464,131,0.231873,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/27ec89ea796499a4251d07c2ba663d28/front.png
bottle,27ec89ea796499a4251d07c2ba663d28,left,ok,0.162327,169,356,0.229507,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/27ec89ea796499a4251d07c2ba663d28/left.png
bottle,27ec89ea796499a4251d07c2ba663d28,back,ok,0.184891,464,132,0.233643,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/27ec89ea796499a4251d07c2ba663d28/back.png
bottle,27ec89ea796499a4251d07c2ba663d28,right,ok,0.114960,109,356,0.148026,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/27ec89ea796499a4251d07c2ba663d28/right.png
bottle,2826fb1437b851c48c236121a09eaa52,front,ok,0.179180,460,121,0.212326,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2826fb1437b851c48c236121a09eaa52/front.png
bottle,2826fb1437b851c48c236121a09eaa52,left,ok,0.177753,192,336,0.246094,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2826fb1437b851c48c236121a09eaa52/left.png
bottle,2826fb1437b851c48c236121a09eaa52,back,ok,0.179489,460,121,0.212326,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2826fb1437b851c48c236121a09eaa52/back.png
bottle,2826fb1437b851c48c236121a09eaa52,right,ok,0.130013,140,337,0.179977,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2826fb1437b851c48c236121a09eaa52/right.png
bottle,292f26296e61558c8426c89bd506a82a,front,ok,0.157207,472,108,0.194458,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/292f26296e61558c8426c89bd506a82a/front.png
bottle,292f26296e61558c8426c89bd506a82a,left,ok,0.161976,179,349,0.238308,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/292f26296e61558c8426c89bd506a82a/left.png
bottle,292f26296e61558c8426c89bd506a82a,back,ok,0.136196,479,92,0.168106,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/292f26296e61558c8426c89bd506a82a/back.png
bottle,292f26296e61558c8426c89bd506a82a,right,ok,0.108139,120,347,0.158844,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/292f26296e61558c8426c89bd506a82a/right.png
bottle,2943e83894f5eab8985362fa1bc43307,front,ok,0.342701,450,217,0.372505,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2943e83894f5eab8985362fa1bc43307/front.png
bottle,2943e83894f5eab8985362fa1bc43307,left,ok,0.321678,307,381,0.446194,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2943e83894f5eab8985362fa1bc43307/left.png
bottle,2943e83894f5eab8985362fa1bc43307,back,ok,0.333366,450,217,0.372505,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2943e83894f5eab8985362fa1bc43307/back.png
bottle,2943e83894f5eab8985362fa1bc43307,right,ok,0.318722,308,381,0.447647,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2943e83894f5eab8985362fa1bc43307/right.png
bottle,2aa4a7151b8824ed974af050fc064ff9,front,ok,0.291313,438,223,0.372597,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2aa4a7151b8824ed974af050fc064ff9/front.png
bottle,2aa4a7151b8824ed974af050fc064ff9,left,ok,0.253967,232,355,0.314178,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2aa4a7151b8824ed974af050fc064ff9/left.png
bottle,2aa4a7151b8824ed974af050fc064ff9,back,ok,0.291355,438,223,0.372597,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2aa4a7151b8824ed974af050fc064ff9/back.png
bottle,2aa4a7151b8824ed974af050fc064ff9,right,ok,0.175594,175,354,0.236320,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2aa4a7151b8824ed974af050fc064ff9/right.png
bottle,2b4dae1e5de9f39994b9bde103e51b08,front,ok,0.179142,462,134,0.236160,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2b4dae1e5de9f39994b9bde103e51b08/front.png
bottle,2b4dae1e5de9f39994b9bde103e51b08,left,ok,0.165985,174,354,0.234970,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2b4dae1e5de9f39994b9bde103e51b08/left.png
bottle,2b4dae1e5de9f39994b9bde103e51b08,back,ok,0.190140,458,142,0.248093,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2b4dae1e5de9f39994b9bde103e51b08/back.png
bottle,2b4dae1e5de9f39994b9bde103e51b08,right,ok,0.105030,120,354,0.162048,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2b4dae1e5de9f39994b9bde103e51b08/right.png
bottle,2b5b133e05aada100b8b98d9592bbf6f,front,ok,0.123760,467,92,0.163895,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2b5b133e05aada100b8b98d9592bbf6f/front.png
bottle,2b5b133e05aada100b8b98d9592bbf6f,left,ok,0.140709,181,331,0.228542,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2b5b133e05aada100b8b98d9592bbf6f/left.png
bottle,2b5b133e05aada100b8b98d9592bbf6f,back,ok,0.123882,469,94,0.168175,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2b5b133e05aada100b8b98d9592bbf6f/back.png
bottle,2b5b133e05aada100b8b98d9592bbf6f,right,ok,0.100510,124,331,0.156570,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2b5b133e05aada100b8b98d9592bbf6f/right.png
bottle,2ced14cd976041f62906951d2822cb21,front,ok,0.168079,455,120,0.208282,docs/tmp/bottle-blank-investigation/center_offset_rerender/bottle/2ced14cd976041f62906951d2822cb21/front.png
